"state_1","District","Region","Sector","State_Region","Meals_At_Home","ricepds_v","Wheatpds_q","chicken_q","pulsep_q","wheatos_q","No_of_Meals_per_day","total_consumption"
"MP","25",3,"RURAL",233,60,0,0,0,0,10,2,10
"MP","25",3,"RURAL",233,60,0,0,0,0,6.666666667,2,6.666666667
"MP","28",5,"RURAL",235,60,0,0,0,0,0,2,0
"MP","28",5,"RURAL",235,60,0,4.375,0,0.125,3.75,2,8.25
"MP","28",5,"RURAL",235,60,0,4.285714286,0,0,0,2,4.285714286
"MP","28",5,"RURAL",235,60,0,0,0,0,0.5625,2,0.5625
"MP","28",5,"RURAL",235,60,0,5,0,0,0,2,5
"MP","27",5,"RURAL",235,54,0,0,0,0,12.5,2,12.5
"MP","27",5,"RURAL",235,60,0,0,0,0,12.5,2,12.5
"MP","27",5,"RURAL",235,60,0,5.5,0,0,5,2,10.5
"MP","48",5,"RURAL",235,60,0,0,0,0,10,2,10
"MP","48",5,"RURAL",235,60,0,0,0,0,12.5,2,12.5
"MP","48",5,"RURAL",235,60,0,0,0,0,8.75,2,8.75
"MP","48",5,"RURAL",235,60,0,8.25,0,0,0,2,8.25
"MP","25",3,"RURAL",233,40,0,0,0,0,10,2,10
"MP","Indore",3,"RURAL",233,60,0,0,0,0,13.33333333,2,13.33333333
"MP","Indore",3,"RURAL",233,58,0,0,0,0,14,2,14
"MP","Indore",3,"RURAL",233,60,0,0,0,0,8.75,2,8.75
"MP","Indore",3,"RURAL",233,48,0,0,0,0,8.125,2,8.125
"MP","Indore",3,"RURAL",233,10,0,0,0,0,5.5,2,5.5
"MP","Indore",3,"RURAL",233,60,0,0,0,0,8.333333333,2,8.333333333
"MP","Indore",3,"RURAL",233,60,0,0,0,0,10,2,10
"MP","45",4,"RURAL",234,60,0,0,0,0,2.666666667,2,2.666666667
"MP","45",4,"RURAL",234,60,0,0,0,0,3.333333333,2,3.333333333
"MP","25",3,"RURAL",233,60,0,0,0,0,10,2,10
"MP","25",3,"RURAL",233,60,0,0,0,0,11.25,2,11.25
"MP","25",3,"RURAL",233,60,0,0,0,0,10.90909091,2,10.90909091
"MP","25",3,"RURAL",233,60,0,0,0,0,10,2,10
"MP","25",3,"RURAL",233,60,0,0,0,0,10,2,10
"MP","25",3,"RURAL",233,60,0,0,0,0,10.71428571,2,10.71428571
"MP","25",3,"RURAL",233,55,0,0,0,0,10,2,10
"MP","25",3,"RURAL",233,60,0,0,0,0,10.71428571,2,10.71428571
"MP","45",4,"RURAL",234,58,0,0,0,0,10,2,10
"MP","45",4,"RURAL",234,60,0,0,0,0,2.5,2,2.5
"MP","45",4,"RURAL",234,60,0,0,0,0,2,2,2
"MP","45",4,"RURAL",234,60,0,1,0,0,1.25,2,2.25
"MP","45",4,"RURAL",234,60,0,0,0,0,3,2,3
"MP","45",4,"RURAL",234,60,0,0,0,0,2.5,2,2.5
"MP","27",5,"RURAL",235,60,0,0,0,0,10,2,10
"MP","27",5,"RURAL",235,60,0,0,0,0,12,2,12
"MP","27",5,"RURAL",235,60,0,0,0,0,12.85714286,2,12.85714286
"MP","27",5,"RURAL",235,60,0,0,0,0,11.66666667,2,11.66666667
"MP","43",4,"RURAL",234,60,0,0,0,0,12.5,2,12.5
"MP","43",4,"RURAL",234,60,0,3.75,0,0,8.75,2,12.5
